Date,3we,XGBoost,Rndom_forest,Few_shot,Knn,Median,Mean,f_Fill,b_Fill,pm2.5
2020-05-06 20:00:00,17.71559077,24.27614156,23.60245449,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-06 21:00:00,18.32483633,23.4282151,25.51108144,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-06 22:00:00,18.39594964,26.54204551,27.23244344,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-06 23:00:00,18.55771241,25.10891638,25.27736159,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 00:00:00,18.83911583,22.08904366,22.31147314,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 01:00:00,19.99665079,34.78665161,34.79045875,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 02:00:00,17.97517512,34.79426837,34.70296064,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 03:00:00,18.65733612,33.67497144,34.8915948,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 04:00:00,19.79581022,33.91407528,33.5019027,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 05:00:00,18.55819103,38.14941159,39.23978743,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 06:00:00,17.7036382,34.96761256,34.80778703,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 07:00:00,20.53368867,29.66341263,29.11440424,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 08:00:00,18.25878043,29.35709166,29.62727369,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 09:00:00,16.26073326,29.22142918,29.85180962,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 10:00:00,17.89830005,24.43518748,24.06931057,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 11:00:00,16.6734584,20.2601266,20.59423455,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 12:00:00,16.91151316,21.09498666,21.00165074,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 13:00:00,17.28859944,23.29063841,23.17259174,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 14:00:00,17.89040578,22.71957208,22.80364475,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 15:00:00,18.29028685,20.73073024,21.1197431,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 16:00:00,17.00605946,20.95531928,20.99033466,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 17:00:00,16.79350401,21.41706156,21.33351511,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 18:00:00,11.36699341,21.9995585,20.68061398,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 19:00:00,12.45762612,21.84167347,20.62365705,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 20:00:00,11.857225,24.70667622,23.33833848,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 21:00:00,11.84890504,22.70534296,24.70299448,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 22:00:00,11.46828753,26.47363837,26.03331195,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-07 23:00:00,11.77891455,25.34744705,25.47140901,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 00:00:00,11.5559318,22.87914749,22.4156925,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 01:00:00,14.40838724,32.07812553,32.38009649,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 02:00:00,15.64331955,32.40905633,32.21025926,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 03:00:00,15.78890397,31.89605464,32.36873971,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 04:00:00,14.90198332,31.87610476,32.07121162,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 05:00:00,13.83824201,35.50959289,36.62258055,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 06:00:00,13.24843486,32.6700752,32.98142792,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 07:00:00,13.71743865,28.83843653,29.13971179,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 08:00:00,17.00164473,28.8383037,29.32766254,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 09:00:00,15.72088262,29.10154246,29.69286085,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 10:00:00,15.28026321,25.35934529,24.87267368,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 11:00:00,13.92027992,21.40274692,21.39444603,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 12:00:00,14.88816159,21.09498666,21.08578475,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 13:00:00,14.98067504,23.29063841,22.84998475,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 14:00:00,18.10687427,22.71957208,22.77078554,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 15:00:00,16.96508087,20.86296645,21.44930819,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 16:00:00,17.72534944,21.10585502,21.17973831,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 17:00:00,17.29923846,22.01305433,21.68451683,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 18:00:00,17.02864059,22.33662856,20.7232125,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 19:00:00,15.69967663,21.84167347,20.6153028,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 20:00:00,15.34930275,24.34536388,23.23020886,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 21:00:00,16.79013983,22.78685108,24.08985369,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 22:00:00,20.34033969,26.11232239,25.46848387,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-08 23:00:00,19.56791231,25.2025047,25.03642079,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 00:00:00,18.18851862,23.33383344,22.43150359,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 01:00:00,16.39878836,29.51490209,30.39396777,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 02:00:00,18.06170535,29.9004749,29.95845737,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 03:00:00,20.01519565,28.91647472,29.92749797,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 04:00:00,18.07835722,29.23267965,29.75646333,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 05:00:00,17.23767901,32.63316682,34.77452451,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 06:00:00,19.35299136,31.38090584,31.9331302,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 07:00:00,20.88225872,28.65014267,29.06200392,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 08:00:00,20.42717094,28.8383037,29.30204574,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 09:00:00,22.25027381,29.10154246,29.57661712,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 10:00:00,22.73299607,25.64050327,25.16810894,48.88,58.47354437,48.88,58.47354437,22.91,23.82,
2020-05-09 11:00:00,23.82,23.82,23.82,23.82,23.82,23.82,23.82,23.82,23.82,23.82
2020-05-09 12:00:00,25.68,25.68,25.68,25.68,25.68,25.68,25.68,25.68,25.68,25.68
2020-05-09 13:00:00,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91
2020-05-09 14:00:00,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67
2020-05-09 15:00:00,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19
2020-05-09 16:00:00,24.92,24.92,24.92,24.92,24.92,24.92,24.92,24.92,24.92,24.92
2020-05-09 17:00:00,29.24,29.24,29.24,29.24,29.24,29.24,29.24,29.24,29.24,29.24
2020-05-09 18:00:00,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8
2020-05-09 19:00:00,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17
2020-05-09 20:00:00,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72
2020-05-09 21:00:00,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08
2020-05-09 22:00:00,28.76,28.76,28.76,28.76,28.76,28.76,28.76,28.76,28.76,28.76
2020-05-09 23:00:00,38.76,38.76,38.76,38.76,38.76,38.76,38.76,38.76,38.76,38.76
2020-05-10 00:00:00,48.78,48.78,48.78,48.78,48.78,48.78,48.78,48.78,48.78,48.78
2020-05-10 01:00:00,37.26,37.26,37.26,37.26,37.26,37.26,37.26,37.26,37.26,37.26
2020-05-10 02:00:00,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48
2020-05-10 03:00:00,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92
2020-05-10 04:00:00,21.81,21.81,21.81,21.81,21.81,21.81,21.81,21.81,21.81,21.81
2020-05-10 05:00:00,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5
2020-05-10 06:00:00,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.75
2020-05-10 07:00:00,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34
2020-05-10 08:00:00,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19
2020-05-10 09:00:00,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55
2020-05-10 10:00:00,18.98,18.98,18.98,18.98,18.98,18.98,18.98,18.98,18.98,18.98
2020-05-10 11:00:00,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47
2020-05-10 12:00:00,21.76,21.76,21.76,21.76,21.76,21.76,21.76,21.76,21.76,21.76
2020-05-10 13:00:00,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66
2020-05-10 14:00:00,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6
2020-05-10 15:00:00,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3
2020-05-10 16:00:00,24.32,24.32,24.32,24.32,24.32,24.32,24.32,24.32,24.32,24.32
2020-05-10 17:00:00,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02
2020-05-10 18:00:00,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91
2020-05-10 19:00:00,22.16,22.16,22.16,22.16,22.16,22.16,22.16,22.16,22.16,22.16
2020-05-10 20:00:00,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59
2020-05-10 21:00:00,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84
2020-05-10 22:00:00,33.13,33.13,33.13,33.13,33.13,33.13,33.13,33.13,33.13,33.13
2020-05-10 23:00:00,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25
2020-05-11 00:00:00,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91
2020-05-11 01:00:00,21.44,21.44,21.44,21.44,21.44,21.44,21.44,21.44,21.44,21.44
2020-05-11 02:00:00,23.84,23.84,23.84,23.84,23.84,23.84,23.84,23.84,23.84,23.84
2020-05-11 03:00:00,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53
2020-05-11 04:00:00,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75
2020-05-11 05:00:00,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56
2020-05-11 06:00:00,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93
2020-05-11 07:00:00,19.09,19.09,19.09,19.09,19.09,19.09,19.09,19.09,19.09,19.09
2020-05-11 08:00:00,16.77,16.77,16.77,16.77,16.77,16.77,16.77,16.77,16.77,16.77
2020-05-11 09:00:00,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23
2020-05-11 10:00:00,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54,16.54
2020-05-11 11:00:00,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18
2020-05-11 12:00:00,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17
2020-05-11 13:00:00,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34
2020-05-11 14:00:00,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47
2020-05-11 15:00:00,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65
2020-05-11 16:00:00,22.12,22.12,22.12,22.12,22.12,22.12,22.12,22.12,22.12,22.12
2020-05-11 17:00:00,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99
2020-05-11 18:00:00,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22
2020-05-11 19:00:00,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46
2020-05-11 20:00:00,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54
2020-05-11 21:00:00,16.87,16.87,16.87,16.87,16.87,16.87,16.87,16.87,16.87,16.87
2020-05-11 22:00:00,26.63,26.63,26.63,26.63,26.63,26.63,26.63,26.63,26.63,26.63
2020-05-11 23:00:00,28.47,28.47,28.47,28.47,28.47,28.47,28.47,28.47,28.47,28.47
2020-05-12 00:00:00,24.37,24.37,24.37,24.37,24.37,24.37,24.37,24.37,24.37,24.37
2020-05-12 01:00:00,28.79,28.79,28.79,28.79,28.79,28.79,28.79,28.79,28.79,28.79
2020-05-12 02:00:00,25.86,25.86,25.86,25.86,25.86,25.86,25.86,25.86,25.86,25.86
2020-05-12 03:00:00,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12
2020-05-12 04:00:00,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85
2020-05-12 05:00:00,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25
2020-05-12 06:00:00,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55
2020-05-12 07:00:00,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
2020-05-12 08:00:00,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.96
2020-05-12 09:00:00,22.03,22.03,22.03,22.03,22.03,22.03,22.03,22.03,22.03,22.03
2020-05-12 10:00:00,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
2020-05-12 11:00:00,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57
2020-05-12 12:00:00,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06
2020-05-12 13:00:00,36.62,36.62,36.62,36.62,36.62,36.62,36.62,36.62,36.62,36.62
2020-05-12 14:00:00,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62
2020-05-12 15:00:00,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4
2020-05-12 16:00:00,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02
2020-05-12 17:00:00,25.97,25.97,25.97,25.97,25.97,25.97,25.97,25.97,25.97,25.97
2020-05-12 18:00:00,24.77,24.77,24.77,24.77,24.77,24.77,24.77,24.77,24.77,24.77
2020-05-12 19:00:00,30.67,30.67,30.67,30.67,30.67,30.67,30.67,30.67,30.67,30.67
2020-05-12 20:00:00,28.89,28.89,28.89,28.89,28.89,28.89,28.89,28.89,28.89,28.89
2020-05-12 21:00:00,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14
2020-05-12 22:00:00,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1
2020-05-12 23:00:00,28.01,28.01,28.01,28.01,28.01,28.01,28.01,28.01,28.01,28.01
2020-05-13 00:00:00,23.58,23.58,23.58,23.58,23.58,23.58,23.58,23.58,23.58,23.58
2020-05-13 01:00:00,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75
2020-05-13 02:00:00,24.71,24.71,24.71,24.71,24.71,24.71,24.71,24.71,24.71,24.71
2020-05-13 03:00:00,23.82,23.82,23.82,23.82,23.82,23.82,23.82,23.82,23.82,23.82
2020-05-13 04:00:00,21.11,21.11,21.11,21.11,21.11,21.11,21.11,21.11,21.11,21.11
2020-05-13 05:00:00,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7
2020-05-13 06:00:00,18.81,18.81,18.81,18.81,18.81,18.81,18.81,18.81,18.81,18.81
2020-05-13 07:00:00,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25
2020-05-13 08:00:00,22.77,22.77,22.77,22.77,22.77,22.77,22.77,22.77,22.77,22.77
2020-05-13 09:00:00,28.15,28.15,28.15,28.15,28.15,28.15,28.15,28.15,28.15,28.15
2020-05-13 10:00:00,27.04,27.04,27.04,27.04,27.04,27.04,27.04,27.04,27.04,27.04
2020-05-13 11:00:00,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29
2020-05-13 12:00:00,32.51,32.51,32.51,32.51,32.51,32.51,32.51,32.51,32.51,32.51
2020-05-13 13:00:00,27.82,27.82,27.82,27.82,27.82,27.82,27.82,27.82,27.82,27.82
2020-05-13 14:00:00,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26
2020-05-13 15:00:00,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95
2020-05-13 16:00:00,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16
2020-05-13 17:00:00,34.52,34.52,34.52,34.52,34.52,34.52,34.52,34.52,34.52,34.52
2020-05-13 18:00:00,33.19,33.19,33.19,33.19,33.19,33.19,33.19,33.19,33.19,33.19
2020-05-13 19:00:00,27.55,27.55,27.55,27.55,27.55,27.55,27.55,27.55,27.55,27.55
2020-05-13 20:00:00,30.73,30.73,30.73,30.73,30.73,30.73,30.73,30.73,30.73,30.73
2020-05-13 21:00:00,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33
2020-05-13 22:00:00,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05
2020-05-13 23:00:00,28.22,28.22,28.22,28.22,28.22,28.22,28.22,28.22,28.22,28.22
2020-05-14 00:00:00,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46
2020-05-14 01:00:00,24.53,24.53,24.53,24.53,24.53,24.53,24.53,24.53,24.53,24.53
2020-05-14 02:00:00,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38
2020-05-14 03:00:00,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64
2020-05-14 04:00:00,26.84,26.84,26.84,26.84,26.84,26.84,26.84,26.84,26.84,26.84
2020-05-14 05:00:00,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29
2020-05-14 06:00:00,24.65,24.65,24.65,24.65,24.65,24.65,24.65,24.65,24.65,24.65
2020-05-14 07:00:00,18.19,18.19,18.19,18.19,18.19,18.19,18.19,18.19,18.19,18.19
2020-05-14 08:00:00,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94
2020-05-14 09:00:00,24.29,24.29,24.29,24.29,24.29,24.29,24.29,24.29,24.29,24.29
2020-05-14 10:00:00,27.59,27.59,27.59,27.59,27.59,27.59,27.59,27.59,27.59,27.59
2020-05-14 11:00:00,29.01,29.01,29.01,29.01,29.01,29.01,29.01,29.01,29.01,29.01
2020-05-14 12:00:00,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13
2020-05-14 13:00:00,26.16,26.16,26.16,26.16,26.16,26.16,26.16,26.16,26.16,26.16
2020-05-14 14:00:00,29.11,29.11,29.11,29.11,29.11,29.11,29.11,29.11,29.11,29.11
2020-05-14 15:00:00,34.41,34.41,34.41,34.41,34.41,34.41,34.41,34.41,34.41,34.41
2020-05-14 16:00:00,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45
2020-05-14 17:00:00,42.23,42.23,42.23,42.23,42.23,42.23,42.23,42.23,42.23,42.23
2020-05-14 18:00:00,31.33,31.33,31.33,31.33,31.33,31.33,31.33,31.33,31.33,31.33
2020-05-14 19:00:00,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56
2020-05-14 20:00:00,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16
2020-05-14 21:00:00,33.07,33.07,33.07,33.07,33.07,33.07,33.07,33.07,33.07,33.07
2020-05-14 22:00:00,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2
2020-05-14 23:00:00,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5
2020-05-15 00:00:00,24.23,24.23,24.23,24.23,24.23,24.23,24.23,24.23,24.23,24.23
2020-05-15 01:00:00,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55
2020-05-15 02:00:00,36.41,36.41,36.41,36.41,36.41,36.41,36.41,36.41,36.41,36.41
2020-05-15 03:00:00,34.92,34.92,34.92,34.92,34.92,34.92,34.92,34.92,34.92,34.92
2020-05-15 04:00:00,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52
2020-05-15 05:00:00,29.72,29.72,29.72,29.72,29.72,29.72,29.72,29.72,29.72,29.72
2020-05-15 06:00:00,34.37,34.37,34.37,34.37,34.37,34.37,34.37,34.37,34.37,34.37
2020-05-15 07:00:00,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32
2020-05-15 08:00:00,31.55,31.55,31.55,31.55,31.55,31.55,31.55,31.55,31.55,31.55
2020-05-15 09:00:00,25.36,25.36,25.36,25.36,25.36,25.36,25.36,25.36,25.36,25.36
2020-05-15 10:00:00,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07
2020-05-15 11:00:00,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92
2020-05-15 12:00:00,27.79,27.79,27.79,27.79,27.79,27.79,27.79,27.79,27.79,27.79
2020-05-15 13:00:00,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59
2020-05-15 14:00:00,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66
2020-05-15 15:00:00,30.72,30.72,30.72,30.72,30.72,30.72,30.72,30.72,30.72,30.72
2020-05-15 16:00:00,30.75,30.75,30.75,30.75,30.75,30.75,30.75,30.75,30.75,30.75
2020-05-15 17:00:00,32.64,32.64,32.64,32.64,32.64,32.64,32.64,32.64,32.64,32.64
2020-05-15 18:00:00,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27
2020-05-15 19:00:00,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01,30.01
2020-05-15 20:00:00,32.86,32.86,32.86,32.86,32.86,32.86,32.86,32.86,32.86,32.86
2020-05-15 21:00:00,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55
2020-05-15 22:00:00,32.26,32.26,32.26,32.26,32.26,32.26,32.26,32.26,32.26,32.26
2020-05-15 23:00:00,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11
2020-05-16 00:00:00,28.22,28.22,28.22,28.22,28.22,28.22,28.22,28.22,28.22,28.22
2020-05-16 01:00:00,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13
2020-05-16 02:00:00,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93
2020-05-16 03:00:00,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27,30.27
2020-05-16 04:00:00,32.84,32.84,32.84,32.84,32.84,32.84,32.84,32.84,32.84,32.84
2020-05-16 05:00:00,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38
2020-05-16 06:00:00,27.78,27.78,27.78,27.78,27.78,27.78,27.78,27.78,27.78,27.78
2020-05-16 07:00:00,30.58,30.58,30.58,30.58,30.58,30.58,30.58,30.58,30.58,30.58
2020-05-16 08:00:00,38.86,38.86,38.86,38.86,38.86,38.86,38.86,38.86,38.86,38.86
2020-05-16 09:00:00,41.46,41.46,41.46,41.46,41.46,41.46,41.46,41.46,41.46,41.46
2020-05-16 10:00:00,44.56,44.56,44.56,44.56,44.56,44.56,44.56,44.56,44.56,44.56
2020-05-16 11:00:00,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13
2020-05-16 12:00:00,51.87,51.87,51.87,51.87,51.87,51.87,51.87,51.87,51.87,51.87
2020-05-16 13:00:00,52.04,52.04,52.04,52.04,52.04,52.04,52.04,52.04,52.04,52.04
2020-05-16 14:00:00,55.73,55.73,55.73,55.73,55.73,55.73,55.73,55.73,55.73,55.73
2020-05-16 15:00:00,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02,66.02
2020-05-16 16:00:00,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1
2020-05-16 17:00:00,55.28,55.28,55.28,55.28,55.28,55.28,55.28,55.28,55.28,55.28
2020-05-16 18:00:00,53.83,53.83,53.83,53.83,53.83,53.83,53.83,53.83,53.83,53.83
2020-05-16 19:00:00,56.63,56.63,56.63,56.63,56.63,56.63,56.63,56.63,56.63,56.63
2020-05-16 20:00:00,59.38,59.38,59.38,59.38,59.38,59.38,59.38,59.38,59.38,59.38
2020-05-16 21:00:00,61.68,61.68,61.68,61.68,61.68,61.68,61.68,61.68,61.68,61.68
2020-05-16 22:00:00,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94
2020-05-16 23:00:00,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72
2020-05-17 00:00:00,60.35,60.35,60.35,60.35,60.35,60.35,60.35,60.35,60.35,60.35
2020-05-17 01:00:00,54.71,54.71,54.71,54.71,54.71,54.71,54.71,54.71,54.71,54.71
2020-05-17 02:00:00,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58
2020-05-17 03:00:00,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39
2020-05-17 04:00:00,57.11,57.11,57.11,57.11,57.11,57.11,57.11,57.11,57.11,57.11
2020-05-17 05:00:00,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48
2020-05-17 06:00:00,48.62,48.62,48.62,48.62,48.62,48.62,48.62,48.62,48.62,48.62
2020-05-17 07:00:00,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72
2020-05-17 08:00:00,46.77,46.77,46.77,46.77,46.77,46.77,46.77,46.77,46.77,46.77
2020-05-17 09:00:00,47.16,47.16,47.16,47.16,47.16,47.16,47.16,47.16,47.16,47.16
